Image_id,Image_label,image_keypoints1,image_keypoints2,image_keypoints3,image_keypoints4,image_keypoints5,image_keypoints6,image_keypoints7,image_keypoints8,image_keypoints9,image_keypoints10,image_keypoints11,image_keypoints12,image_keypoints13,image_keypoints14,image_keypoints15,image_keypoints16,image_keypoints17,image_keypoints18,image_keypoints19,image_keypoints20,image_keypoints21,image_keypoints22,image_keypoints23,image_keypoints24,image_keypoints25,image_keypoints26,image_keypoints27,image_keypoints28,image_keypoints29,image_keypoints30,image_keypoints31,image_keypoints32,image_keypoints33,image_keypoints34,image_keypoints35,image_keypoints36,image_keypoints37,image_keypoints38,image_keypoints39,image_keypoints40,image_keypoints41,image_keypoints42,image_keypoints43,image_keypoints44,image_keypoints45,image_keypoints46,image_keypoints47,image_keypoints48,image_keypoints49,image_keypoints50,image_keypoints51
Image_2300.jpg,sleeping,661.5,11.25,0.0010404586791992188,657.5,7.0,0.0002397298812866211,665.5,5.0,0.0006289482116699219,623.5,-2.0,0.023468017578125,695.0,-6.75,0.1510009765625,573.0,59.25,0.8212890625,734.5,57.75,0.7529296875,552.5,209.75,0.830078125,762.5,186.0,0.74365234375,629.5,203.5,0.63427734375,773.0,227.0,0.537109375,601.5,314.0,0.98486328125,713.0,311.25,0.98193359375,579.5,530.5,0.98779296875,740.0,481.75,0.9853515625,548.5,749.5,0.9560546875,692.5,608.0,0.9560546875
Image_2310.jpg,sleeping,365.5,164.625,0.9580078125,365.0,152.125,0.090087890625,358.75,148.625,0.97119140625,330.0,156.25,0.00989532470703125,328.5,145.25,0.84130859375,305.75,230.375,0.94580078125,309.0,180.25,0.958984375,335.5,363.75,0.82861328125,209.375,205.0,0.92529296875,390.75,290.75,0.7880859375,271.25,296.75,0.89892578125,243.0,450.25,0.90771484375,296.75,439.25,0.921875,206.0,549.5,0.449951171875,439.0,532.0,0.5166015625,210.5,535.5,0.10595703125,447.5,541.0,0.1217041015625
Image_2326.jpg,sleeping,322.0,261.75,0.97265625,329.75,251.25,0.91259765625,279.75,249.0,0.97705078125,344.5,287.5,0.053985595703125,207.25,290.75,0.79736328125,370.25,362.75,0.8505859375,154.125,438.5,0.87890625,382.0,201.5,0.658203125,263.5,525.0,0.7080078125,200.625,180.5,0.74609375,375.0,348.25,0.8046875,400.25,581.0,0.220703125,245.75,612.5,0.2130126953125,459.75,469.25,0.0330810546875,211.625,487.25,0.035552978515625,276.75,491.0,0.01898193359375,254.875,517.0,0.01953125
Image_2329.jpg,sleeping,606.0,402.75,0.9267578125,670.0,430.0,0.94384765625,636.0,332.75,0.94873046875,686.5,468.5,0.24365234375,608.0,256.25,0.481201171875,537.5,485.0,0.294677734375,495.5,272.5,0.1904296875,616.0,527.0,0.0240478515625,513.0,340.25,0.02508544921875,749.0,410.5,0.03192138671875,549.0,363.5,0.04046630859375,539.5,404.25,0.015899658203125,504.5,344.5,0.0139007568359375,604.0,428.5,0.0268096923828125,571.0,388.5,0.0257568359375,689.5,473.25,0.0325927734375,621.5,459.5,0.030731201171875
Image_2331.jpg,sitting,605.0,337.0,0.9970703125,673.0,337.0,0.98779296875,606.0,249.875,0.9970703125,688.0,371.0,0.06756591796875,535.5,166.0,0.91552734375,505.5,437.5,0.88427734375,312.5,185.0,0.88134765625,568.0,663.5,0.5009765625,335.5,681.0,0.66650390625,798.5,504.5,0.55615234375,729.0,590.5,0.6708984375,179.5,782.0,0.1859130859375,67.5,721.0,0.1571044921875,397.5,731.0,0.0299835205078125,273.0,783.0,0.03424072265625,429.75,757.0,0.01177978515625,344.0,802.0,0.01132965087890625
Image_2344.jpg,sleeping,697.0,253.875,0.307373046875,696.0,245.75,0.10821533203125,695.0,246.125,0.25341796875,671.0,237.875,0.0548095703125,677.5,241.375,0.59912109375,609.0,253.125,0.80322265625,647.0,289.0,0.919921875,543.0,283.0,0.634765625,632.0,341.5,0.8095703125,586.0,333.75,0.61669921875,623.0,355.25,0.69677734375,444.0,298.5,0.861328125,458.0,311.0,0.89501953125,371.5,204.5,0.9189453125,291.0,301.0,0.92822265625,334.0,342.5,0.91259765625,144.125,298.5,0.91064453125
Image_2375.jpg,sleeping,439.5,209.25,0.99951171875,469.75,186.25,0.9990234375,418.5,180.0,0.9970703125,505.5,198.5,0.9638671875,390.75,183.25,0.58642578125,528.0,367.25,0.97802734375,329.0,294.5,0.98291015625,487.5,554.0,0.93798828125,238.5,419.75,0.9443359375,351.0,633.0,0.931640625,131.75,506.25,0.92431640625,366.75,599.5,0.9658203125,260.25,537.0,0.96923828125,248.25,775.0,0.90283203125,179.0,588.5,0.896484375,206.5,850.5,0.56640625,203.125,811.0,0.58154296875
Image_2379.jpg,sitting,469.5,436.25,0.030792236328125,462.0,424.0,0.10968017578125,476.25,425.0,0.0230712890625,449.0,444.0,0.492919921875,525.0,464.0,0.15087890625,398.5,559.5,0.30908203125,584.0,550.0,0.3017578125,380.5,553.0,0.1903076171875,596.0,550.0,0.242919921875,510.0,540.0,0.240478515625,568.5,554.0,0.3017578125,417.25,539.0,0.1998291015625,530.5,538.0,0.1949462890625,452.0,334.0,0.460205078125,506.0,339.5,0.4755859375,478.5,176.875,0.83837890625,475.5,174.125,0.8466796875
Image_2389.jpg,sleeping,549.0,240.75,0.99169921875,562.0,208.625,0.9697265625,474.75,186.375,0.99560546875,571.5,247.75,0.02886962890625,296.0,236.125,0.92822265625,672.0,423.25,0.75439453125,130.0,526.5,0.52978515625,850.0,188.875,0.205078125,151.0,505.0,0.049774169921875,644.5,140.5,0.417724609375,388.5,435.25,0.1744384765625,665.5,577.5,0.034942626953125,354.0,607.5,0.0210418701171875,673.0,458.0,0.012054443359375,450.75,486.5,0.008880615234375,539.0,484.25,0.012237548828125,424.0,491.0,0.01024627685546875
Image_2400.jpg,sitting,390.25,290.5,0.99853515625,359.75,222.75,1.0,326.75,329.5,0.99560546875,400.5,159.5,0.888671875,338.5,389.25,0.354248046875,571.5,175.5,0.49658203125,522.0,419.5,0.79052734375,634.0,211.25,0.10931396484375,571.0,522.5,0.23828125,599.0,267.5,0.164306640625,477.5,443.75,0.241455078125,685.5,331.25,0.03948974609375,652.0,433.25,0.06549072265625,533.5,336.5,0.02508544921875,501.5,405.0,0.037322998046875,489.5,393.75,0.0191192626953125,492.0,408.0,0.025909423828125
Image_2408.jpg,sleeping,249.375,240.0,0.01483917236328125,240.0,238.0,0.0112457275390625,246.375,233.75,0.00319671630859375,242.25,231.75,0.281982421875,295.5,162.5,0.06878662109375,277.0,241.75,0.9052734375,408.5,166.25,0.5380859375,360.25,352.25,0.876953125,579.5,267.5,0.181640625,378.75,458.5,0.68212890625,618.0,324.75,0.10284423828125,499.75,397.5,0.82177734375,583.5,329.5,0.6474609375,456.5,443.5,0.5439453125,583.0,297.0,0.33447265625,526.0,498.5,0.251220703125,618.0,370.25,0.1844482421875
Image_2410.jpg,sitting,354.25,206.5,0.99755859375,359.5,159.625,0.9990234375,320.0,211.625,0.98828125,441.0,101.125,0.9765625,329.25,215.5,0.12249755859375,650.0,166.5,0.900390625,486.25,238.875,0.8095703125,683.0,351.0,0.7451171875,614.5,380.25,0.3466796875,671.5,524.0,0.68115234375,685.0,527.0,0.322021484375,899.0,370.25,0.33740234375,799.0,412.0,0.283203125,854.5,501.0,0.0633544921875,745.0,516.0,0.050140380859375,804.5,519.0,0.01971435546875,727.0,544.0,0.0190582275390625
Image_2462.jpg,sitting,433.0,270.0,0.9931640625,423.75,239.625,0.9951171875,412.25,269.5,0.861328125,456.75,192.0,0.96240234375,433.0,254.25,0.087890625,607.0,244.75,0.947265625,551.0,254.625,0.853515625,611.0,455.0,0.8876953125,591.0,316.5,0.56982421875,562.0,595.0,0.79833984375,502.5,324.5,0.51904296875,860.0,416.0,0.89453125,769.0,413.0,0.8603515625,649.5,493.0,0.8134765625,533.0,450.5,0.70751953125,713.5,641.5,0.41650390625,583.0,631.0,0.342529296875
Image_2471.jpg,sleeping,655.0,132.25,0.9912109375,671.0,116.625,0.98974609375,654.5,115.75,0.5322265625,723.5,123.25,0.9833984375,674.0,124.375,0.0635986328125,754.5,210.5,0.9755859375,691.0,216.5,0.95263671875,710.5,362.75,0.9638671875,633.0,337.25,0.6162109375,617.0,464.5,0.94921875,581.0,409.0,0.52197265625,650.0,427.5,0.9365234375,608.5,406.5,0.90234375,429.5,448.5,0.85888671875,427.25,433.5,0.681640625,424.75,633.0,0.317626953125,431.5,619.0,0.187744140625
Image_2479.jpg,sleeping,219.0,144.0,0.99267578125,207.5,119.0,0.93212890625,170.0,141.75,0.99267578125,211.875,126.5,0.07696533203125,115.0,202.25,0.6728515625,269.0,233.5,0.865234375,197.125,325.5,0.86474609375,468.0,290.75,0.50732421875,435.5,346.25,0.728515625,658.0,287.5,0.486572265625,375.0,210.375,0.78173828125,577.0,292.5,0.60546875,571.5,357.5,0.64306640625,627.0,131.375,0.62744140625,642.0,154.875,0.7041015625,786.0,364.25,0.43115234375,779.0,407.0,0.498046875
Image_2488.jpg,sleeping,335.75,485.5,0.26220703125,321.25,482.5,0.0880126953125,332.5,489.75,0.17236328125,292.5,466.0,0.31298828125,335.5,490.0,0.388916015625,357.5,405.0,0.9052734375,375.0,495.5,0.8134765625,473.5,401.75,0.90380859375,498.5,521.5,0.83544921875,540.0,491.0,0.88671875,641.0,507.5,0.859375,517.5,443.0,0.927734375,525.5,503.0,0.89990234375,633.0,448.5,0.89453125,652.0,515.0,0.88427734375,733.5,456.0,0.8388671875,747.0,483.5,0.83056640625
Image_2491.jpg,sitting,589.5,112.625,0.9912109375,612.0,94.625,0.9951171875,591.0,96.25,0.43994140625,676.0,110.5,0.98974609375,614.0,109.5,0.1724853515625,738.0,240.375,0.96923828125,625.5,249.25,0.962890625,843.0,375.5,0.931640625,568.0,397.0,0.88818359375,724.5,399.25,0.93359375,488.5,319.0,0.89501953125,700.5,550.0,0.80712890625,626.0,545.5,0.79345703125,660.0,621.0,0.1187744140625,658.5,619.0,0.1044921875,673.0,597.0,0.0218658447265625,687.0,590.0,0.0206451416015625
Image_2509.jpg,sleeping,621.5,189.5,0.317138671875,627.5,180.75,0.362548828125,625.5,180.0,0.0141143798828125,648.0,190.5,0.9267578125,694.0,189.5,0.08740234375,635.0,267.75,0.95751953125,717.0,256.5,0.794921875,623.5,387.0,0.9404296875,705.0,366.5,0.335693359375,569.0,389.25,0.88427734375,602.0,371.75,0.27294921875,648.0,459.0,0.9453125,714.0,452.0,0.87744140625,512.0,442.25,0.9453125,569.5,438.5,0.86083984375,522.0,588.5,0.84423828125,574.0,583.0,0.7490234375
Image_2510.jpg,running,310.25,403.0,0.99609375,326.0,381.25,0.99267578125,285.75,387.25,0.99072265625,354.0,395.25,0.89208984375,257.75,408.5,0.8291015625,398.25,524.0,0.982421875,204.0,532.5,0.9853515625,424.25,661.5,0.93359375,179.875,708.0,0.94970703125,411.0,726.0,0.912109375,255.625,743.0,0.93408203125,369.5,764.0,0.95263671875,240.875,774.0,0.95458984375,433.25,798.5,0.783203125,287.0,803.5,0.80615234375,462.75,971.0,0.349853515625,282.5,977.0,0.37744140625
Image_2512.jpg,sitting,680.0,185.0,0.9912109375,693.5,175.0,0.98046875,656.0,174.25,0.98876953125,713.0,192.25,0.56884765625,616.0,193.25,0.5703125,762.0,243.375,0.81298828125,578.0,233.625,0.93017578125,799.0,303.0,0.5322265625,515.0,295.0,0.71435546875,756.0,326.75,0.53857421875,489.0,316.75,0.640625,723.5,303.25,0.7998046875,598.0,286.5,0.86083984375,782.0,322.0,0.78857421875,498.0,328.25,0.85498046875,738.5,456.5,0.66015625,349.0,412.75,0.74072265625
Image_2519.jpg,sitting,266.5,490.25,0.982421875,326.5,489.5,0.99462890625,274.25,453.5,0.8837890625,380.5,568.0,0.986328125,243.375,472.5,0.356689453125,330.5,741.0,0.91357421875,98.25,584.0,0.5771484375,602.5,826.0,0.619140625,32.625,633.5,0.09173583984375,544.5,601.5,0.70703125,146.125,485.0,0.1600341796875,109.625,836.0,0.1441650390625,-13.5,740.5,0.0618896484375,165.0,784.5,0.06982421875,17.125,645.5,0.0313720703125,211.75,854.0,0.042724609375,84.125,753.0,0.0260009765625
Image_2538.jpg,sleeping,324.5,403.5,0.98974609375,306.5,359.5,0.99658203125,285.0,429.0,0.97021484375,352.5,299.0,0.890625,277.5,444.0,0.160888671875,468.0,366.25,0.8603515625,432.0,390.5,0.85986328125,566.0,492.25,0.69384765625,538.5,472.25,0.59326171875,414.5,463.5,0.7041015625,338.5,389.0,0.66357421875,746.5,310.5,0.50537109375,722.0,341.5,0.541015625,786.5,357.0,0.5029296875,786.5,375.25,0.52978515625,847.5,333.5,0.3076171875,819.0,356.5,0.346923828125
Image_2568.jpg,sleeping,564.5,142.125,0.984375,574.0,131.0,0.98828125,564.0,133.25,0.1883544921875,607.0,134.375,0.99072265625,589.0,138.125,0.2264404296875,637.0,177.375,0.97412109375,610.0,199.75,0.9580078125,721.0,195.5,0.96875,594.0,281.75,0.935546875,778.0,272.0,0.9638671875,548.5,226.75,0.9375,686.0,353.0,0.98876953125,643.5,353.0,0.98583984375,740.5,497.5,0.982421875,540.5,409.5,0.97802734375,898.0,526.0,0.93310546875,560.0,555.0,0.93017578125
Image_2569.jpg,sleeping,555.5,213.625,0.99755859375,565.0,189.25,0.9970703125,531.5,206.5,0.9912109375,598.5,184.875,0.91552734375,515.0,228.5,0.369384765625,652.0,288.5,0.9658203125,525.0,298.0,0.9580078125,621.0,436.0,0.92626953125,485.0,402.75,0.78662109375,491.5,382.0,0.9306640625,419.5,380.5,0.77685546875,660.0,495.5,0.927734375,566.5,475.5,0.916015625,487.5,479.75,0.94482421875,362.75,355.5,0.9189453125,288.75,557.5,0.87255859375,235.75,537.5,0.8505859375
Image_2579.jpg,sleeping,562.0,367.5,0.99169921875,539.0,306.0,0.9990234375,507.5,404.5,0.9501953125,598.0,222.875,0.9345703125,522.0,424.25,0.2379150390625,761.0,214.75,0.51025390625,725.0,453.0,0.66650390625,858.0,199.375,0.176513671875,832.0,479.75,0.2171630859375,829.0,317.0,0.2271728515625,805.0,501.25,0.2294921875,889.0,201.25,0.10467529296875,880.0,337.75,0.1309814453125,855.0,162.0,0.12322998046875,887.0,295.75,0.1583251953125,910.0,211.0,0.10760498046875,919.0,366.25,0.12890625
Image_2596.jpg,sitting,304.0,222.5,0.99658203125,349.0,219.0,0.998046875,309.0,184.0,0.966796875,389.5,262.5,0.9873046875,290.25,172.5,0.49658203125,396.5,369.0,0.97607421875,192.625,310.75,0.97412109375,379.0,594.5,0.9326171875,146.875,511.0,0.88623046875,236.0,586.5,0.912109375,123.0,655.5,0.8408203125,355.5,673.0,0.93603515625,204.0,658.5,0.9345703125,173.0,726.0,0.64599609375,98.375,860.0,0.58203125,199.25,833.0,0.184814453125,244.625,883.0,0.1436767578125
Image_2599.jpg,sleeping,284.75,192.5,0.98583984375,285.75,178.75,0.36181640625,275.75,174.5,0.99072265625,266.0,177.75,0.01337432861328125,232.75,163.0,0.80224609375,231.0,244.125,0.92626953125,183.75,250.75,0.91943359375,260.75,337.0,0.64208984375,220.5,346.5,0.73974609375,334.75,347.75,0.55126953125,318.5,347.5,0.72998046875,319.0,412.5,0.83935546875,299.75,432.25,0.8408203125,457.75,297.5,0.90478515625,474.25,295.75,0.92041015625,563.0,455.5,0.87841796875,615.0,451.75,0.8916015625
Image_2601.jpg,sleeping,530.5,305.5,0.99755859375,508.75,241.125,0.99951171875,470.5,330.5,0.9853515625,538.0,162.25,0.87158203125,455.0,338.25,0.2037353515625,703.0,219.25,0.72412109375,624.0,261.0,0.74755859375,683.0,357.0,0.42578125,679.0,426.25,0.288330078125,603.0,301.75,0.48388671875,576.0,459.25,0.341064453125,925.5,145.25,0.16455078125,894.0,179.125,0.189208984375,891.0,229.25,0.193115234375,879.0,248.125,0.2139892578125,853.0,308.5,0.1217041015625,817.0,325.5,0.1422119140625
Image_2610.jpg,sleeping,449.75,151.5,0.99755859375,456.5,139.75,0.74072265625,437.0,133.75,0.99755859375,433.5,147.25,0.0164031982421875,394.5,132.75,0.85107421875,354.0,209.375,0.9189453125,383.5,195.875,0.9560546875,419.5,319.0,0.728515625,427.5,310.75,0.93701171875,469.75,237.25,0.67724609375,472.0,241.0,0.9013671875,282.75,435.0,0.9599609375,320.5,424.5,0.9697265625,302.0,626.5,0.9560546875,420.0,553.0,0.96923828125,285.25,806.0,0.8486328125,293.5,650.0,0.88330078125
Image_2615.jpg,sitting,385.75,188.0,0.9814453125,405.25,170.25,0.9775390625,369.25,171.75,0.95166015625,446.25,183.0,0.83740234375,401.5,177.25,0.0849609375,502.5,253.75,0.8876953125,399.5,243.125,0.81982421875,446.0,364.5,0.9248046875,324.75,316.5,0.481201171875,316.5,421.5,0.9306640625,245.25,365.5,0.49072265625,460.75,465.5,0.88916015625,372.25,453.0,0.8515625,399.5,538.5,0.876953125,213.5,528.0,0.75341796875,439.75,805.5,0.5859375,242.75,779.0,0.459716796875
Image_2618.jpg,sitting,364.5,282.0,0.9765625,363.5,255.875,0.242919921875,340.0,261.5,0.99267578125,309.5,253.5,0.0142822265625,273.0,274.75,0.9404296875,213.125,344.25,0.935546875,234.375,370.75,0.94482421875,473.25,405.25,0.7373046875,387.0,546.0,0.8408203125,420.75,256.25,0.73046875,348.5,363.5,0.8125,100.875,648.0,0.477783203125,101.75,665.0,0.4638671875,342.25,634.0,0.04351806640625,305.25,652.0,0.05877685546875,246.0,617.0,0.01406097412109375,252.0,647.5,0.01666259765625
Image_2622.jpg,sitting,545.5,146.125,0.99755859375,561.0,134.375,0.99609375,530.0,134.5,0.99267578125,583.0,145.125,0.9248046875,509.75,144.5,0.7158203125,617.0,214.0,0.97607421875,483.25,219.125,0.97607421875,687.5,283.5,0.9443359375,444.0,309.5,0.94677734375,702.5,239.5,0.935546875,446.25,376.5,0.939453125,598.5,390.0,0.9765625,513.0,390.5,0.9765625,668.5,412.25,0.962890625,459.25,405.75,0.96435546875,586.0,558.0,0.900390625,518.5,567.0,0.904296875
Image_2639.jpg,sleeping,386.75,597.0,0.9853515625,392.5,588.5,0.9443359375,377.5,589.5,0.9794921875,399.75,589.5,0.3447265625,360.5,592.0,0.82666015625,406.0,619.5,0.96240234375,337.0,620.5,0.9638671875,452.5,608.0,0.93359375,300.0,619.5,0.9453125,407.0,590.0,0.9296875,336.75,601.0,0.94287109375,399.25,711.0,0.984375,351.75,714.0,0.98486328125,458.5,733.5,0.9765625,322.5,758.0,0.982421875,372.75,753.0,0.96337890625,316.5,886.5,0.9677734375
Image_2648.jpg,sitting,327.25,203.375,0.010406494140625,323.5,198.0,0.006389617919921875,330.0,198.125,0.007259368896484375,306.0,203.5,0.6142578125,344.25,202.75,0.63134765625,297.5,244.75,0.7705078125,357.25,246.75,0.9326171875,299.25,273.75,0.353271484375,401.5,289.75,0.890625,335.0,266.5,0.20751953125,457.5,294.5,0.734375,311.5,364.5,0.93212890625,349.75,363.75,0.96630859375,323.5,452.75,0.91015625,336.5,442.0,0.9541015625,335.75,541.0,0.82080078125,329.75,521.5,0.87744140625
Image_2652.jpg,sitting,213.625,399.5,0.021087646484375,216.375,402.75,0.01322174072265625,225.0,396.25,0.0169219970703125,212.375,397.0,0.0221099853515625,196.25,375.0,0.1134033203125,157.25,408.25,0.2120361328125,151.5,402.5,0.26171875,159.25,442.75,0.249755859375,118.375,457.0,0.45556640625,353.25,360.75,0.382568359375,341.5,345.5,0.57275390625,99.875,410.25,0.45556640625,95.75,415.5,0.48681640625,110.3125,453.0,0.46240234375,105.625,459.0,0.5107421875,279.5,371.5,0.480224609375,288.0,369.5,0.50390625
Image_2658.jpg,sleeping,456.75,439.5,0.95263671875,453.25,414.0,0.9580078125,444.0,441.0,0.30810546875,501.25,386.5,0.83154296875,464.75,447.75,0.1199951171875,622.5,397.5,0.91552734375,537.0,470.0,0.94140625,719.5,551.0,0.8818359375,379.0,493.75,0.86376953125,739.0,680.5,0.87060546875,268.5,506.5,0.85009765625,765.0,614.5,0.7353515625,719.0,634.0,0.775390625,693.0,736.0,0.1937255859375,643.0,732.0,0.2027587890625,733.5,740.0,0.047515869140625,710.0,749.0,0.0526123046875
Image_2659.jpg,sitting,505.75,312.5,0.99462890625,557.0,367.0,0.98388671875,548.0,252.5,0.998046875,547.0,425.5,0.251220703125,505.5,161.5,0.83544921875,320.25,449.5,0.62548828125,320.25,139.5,0.56982421875,217.25,500.75,0.11083984375,164.0,198.0,0.168701171875,389.75,440.0,0.135009765625,215.0,371.5,0.2078857421875,178.25,434.25,0.043701171875,143.25,327.5,0.041534423828125,326.0,405.5,0.02691650390625,286.5,366.0,0.0283355712890625,360.0,431.0,0.0217742919921875,268.75,422.5,0.0202484130859375
Image_2662.jpg,running,440.25,140.0,0.98876953125,451.25,130.5,0.990234375,434.5,129.5,0.92138671875,477.75,128.0,0.96533203125,431.5,127.25,0.405029296875,514.5,186.5,0.97119140625,418.5,184.875,0.96533203125,540.0,269.75,0.9462890625,387.0,247.25,0.90869140625,487.5,291.5,0.93115234375,360.5,239.5,0.888671875,503.0,311.75,0.97607421875,437.5,310.5,0.9736328125,442.0,314.0,0.96826171875,453.75,348.0,0.962890625,394.75,443.0,0.92236328125,461.5,476.25,0.9140625
Image_2669.jpg,running,295.5,148.875,0.99560546875,312.5,134.125,0.9931640625,281.25,131.625,0.98779296875,335.0,138.375,0.82373046875,259.5,132.75,0.6875,361.0,200.25,0.97216796875,230.375,189.25,0.97314453125,329.5,315.0,0.93896484375,214.625,324.0,0.9453125,303.75,213.25,0.93310546875,312.25,341.25,0.93896484375,325.0,365.5,0.97412109375,233.375,363.75,0.974609375,333.0,391.0,0.96435546875,259.5,389.25,0.9658203125,398.25,551.0,0.89892578125,236.25,548.5,0.90283203125
Image_2683.jpg,sleeping,295.5,148.875,0.99560546875,312.5,134.125,0.9931640625,281.25,131.625,0.98779296875,335.0,138.375,0.82373046875,259.5,132.75,0.6875,361.0,200.25,0.97216796875,230.375,189.25,0.97314453125,329.5,315.0,0.93896484375,214.625,324.0,0.9453125,303.75,213.25,0.93310546875,312.25,341.25,0.93896484375,325.0,365.5,0.97412109375,233.375,363.75,0.974609375,333.0,391.0,0.96435546875,259.5,389.25,0.9658203125,398.25,551.0,0.89892578125,236.25,548.5,0.90283203125
Image_2686.jpg,sleeping,544.0,250.75,0.99169921875,559.0,236.125,0.88720703125,525.5,216.125,0.99169921875,559.5,252.375,0.050506591796875,441.5,195.0,0.93212890625,510.5,345.0,0.951171875,377.25,311.75,0.88037109375,611.5,463.5,0.78662109375,533.5,462.5,0.72216796875,780.0,460.5,0.79345703125,782.0,463.5,0.78271484375,494.25,544.0,0.2919921875,406.5,539.5,0.20654296875,675.5,516.5,0.0276336669921875,590.0,515.0,0.0268096923828125,714.0,487.75,0.00669097900390625,685.5,488.25,0.006439208984375
Image_2688.jpg,sleeping,664.0,304.5,0.98681640625,687.0,322.0,0.50634765625,696.0,269.0,0.99560546875,672.0,293.0,0.022979736328125,685.0,171.5,0.6904296875,578.0,245.75,0.7646484375,552.5,169.625,0.82763671875,418.0,349.0,0.39990234375,376.0,341.75,0.58544921875,442.5,462.75,0.410400390625,437.5,466.0,0.5927734375,542.5,168.75,0.220703125,506.5,139.5,0.243408203125,477.25,313.0,0.146484375,459.25,281.5,0.15234375,530.5,356.5,0.1094970703125,492.25,295.75,0.1070556640625
Image_2690.jpg,sleeping,766.0,345.5,0.9873046875,831.5,370.5,0.974609375,783.0,246.25,0.98974609375,807.0,426.25,0.133544921875,628.0,154.0,0.82958984375,608.0,508.5,0.72119140625,436.25,158.375,0.826171875,578.0,603.0,0.29931640625,142.0,70.25,0.63134765625,589.0,648.0,0.39501953125,162.0,224.5,0.6796875,230.5,528.0,0.247314453125,122.75,367.5,0.29931640625,351.0,596.0,0.07080078125,149.5,459.25,0.09075927734375,398.5,629.5,0.0246124267578125,346.5,597.5,0.0273284912109375
Image_2693.jpg,sitting,541.0,197.5,0.99072265625,544.5,191.75,0.931640625,533.0,192.25,0.994140625,547.0,198.0,0.1260986328125,517.0,199.0,0.923828125,547.5,235.5,0.98046875,503.75,237.0,0.98291015625,543.5,274.5,0.939453125,478.0,281.25,0.9638671875,556.5,299.5,0.93359375,510.5,297.75,0.958984375,533.5,325.0,0.98583984375,502.0,325.5,0.986328125,540.5,389.75,0.97314453125,519.5,392.5,0.97412109375,514.0,450.5,0.92822265625,479.75,373.5,0.9306640625
Image_2700.jpg,sleeping,210.0,315.0,0.94384765625,211.125,307.25,0.73779296875,200.5,310.25,0.8984375,216.75,311.75,0.248291015625,176.25,317.5,0.91552734375,193.5,361.5,0.91455078125,191.25,371.5,0.94970703125,244.25,402.0,0.5263671875,247.0,423.0,0.89013671875,254.75,383.5,0.5107421875,297.0,411.5,0.859375,302.75,437.5,0.76611328125,302.25,450.75,0.82568359375,390.5,367.0,0.79150390625,399.0,363.75,0.89404296875,439.0,458.5,0.77734375,450.0,462.0,0.86328125
Image_2701.jpg,sleeping,396.0,255.375,0.99658203125,402.75,192.25,0.99853515625,341.0,249.75,0.9921875,469.5,151.5,0.90185546875,324.0,279.5,0.09185791015625,624.0,210.75,0.82421875,442.0,313.0,0.7705078125,465.25,453.0,0.406982421875,388.0,487.5,0.1610107421875,351.5,382.25,0.34375,361.25,348.5,0.18359375,745.0,412.5,0.046539306640625,636.0,441.5,0.04742431640625,620.0,362.5,0.0236968994140625,469.5,423.0,0.0180511474609375,516.0,452.25,0.00891876220703125,469.5,463.5,0.007205963134765625
Image_2712.jpg,sitting,572.0,251.75,0.986328125,674.0,283.5,0.99169921875,608.0,211.625,0.8212890625,759.5,452.75,0.912109375,569.0,260.25,0.40966796875,598.0,622.5,0.60546875,333.0,385.5,0.74462890625,515.5,613.0,0.1209716796875,151.0,406.75,0.309326171875,332.5,435.25,0.2861328125,325.25,417.0,0.51904296875,304.5,541.0,0.047607421875,192.25,439.5,0.061767578125,171.25,417.5,0.04486083984375,153.5,368.25,0.048675537109375,281.5,526.5,0.037200927734375,242.875,488.0,0.0364990234375
Image_2720.jpg,sleeping,369.0,165.375,0.84521484375,374.75,150.0,0.289794921875,350.0,149.5,0.8720703125,364.0,152.5,0.0184783935546875,293.5,151.875,0.833984375,307.75,218.5,0.9287109375,270.75,217.125,0.92041015625,393.5,266.75,0.82177734375,406.5,225.75,0.857421875,435.25,197.5,0.80517578125,433.75,178.5,0.83203125,301.25,449.75,0.77978515625,269.75,456.0,0.77197265625,328.0,530.0,0.1427001953125,309.75,533.5,0.1536865234375,323.5,534.5,0.03460693359375,285.5,537.0,0.035675048828125
Image_2738.jpg,running,559.0,107.25,0.99609375,576.0,93.125,0.99658203125,548.0,95.25,0.978515625,614.0,100.875,0.98193359375,540.5,106.375,0.4560546875,650.0,195.75,0.966796875,514.0,196.625,0.96435546875,663.5,297.25,0.9306640625,487.5,314.75,0.9169921875,626.0,270.0,0.9306640625,545.0,281.25,0.9208984375,620.0,370.0,0.9609375,529.5,373.0,0.95947265625,640.5,320.5,0.970703125,533.0,331.0,0.96923828125,556.5,497.75,0.94873046875,635.5,517.0,0.947265625
Image_2747.jpg,sleeping,377.25,80.375,0.97705078125,379.0,63.5,0.236572265625,365.0,56.0,0.98291015625,358.0,69.5,0.004608154296875,307.5,53.5,0.85205078125,310.75,173.25,0.90576171875,243.25,170.125,0.955078125,275.5,312.0,0.70947265625,105.0,287.5,0.86767578125,365.5,286.25,0.71630859375,192.375,409.0,0.84033203125,301.25,415.5,0.347900390625,237.75,421.5,0.4130859375,291.25,401.75,0.030670166015625,249.125,411.0,0.04010009765625,252.125,393.0,0.0136871337890625,215.375,401.0,0.0156707763671875
